Time,Longitude,Latitude
2017-08-29 18:59:36,-106.2163956,39.9612127
2017-08-29 18:59:36,-106.2163943,39.961211
2017-08-29 18:59:37,-106.2163935,39.9612099
2017-08-29 18:59:37,-106.216393,39.9612091
2017-08-29 18:59:37,-106.2163929,39.9612087
2017-08-29 18:59:37,-106.2163928,39.9612085
2017-08-29 18:59:37,-106.2163926,39.9612083
2017-08-29 18:59:38,-106.2163926,39.9612081
2017-08-29 18:59:38,-106.2163926,39.961208
2017-08-29 18:59:38,-106.2163929,39.9612081
2017-08-29 18:59:38,-106.2163931,39.9612082
2017-08-29 18:59:38,-106.2163935,39.9612081
2017-08-29 18:59:39,-106.216394,39.961208
2017-08-29 18:59:39,-106.2163944,39.9612079
2017-08-29 18:59:39,-106.2163947,39.9612074
2017-08-29 18:59:39,-106.2163949,39.961207
2017-08-29 18:59:39,-106.216395,39.9612067
2017-08-29 18:59:40,-106.216395,39.9612065
2017-08-29 18:59:40,-106.2163948,39.9612065
2017-08-29 18:59:40,-106.2163945,39.9612066
2017-08-29 18:59:40,-106.2163942,39.9612068
2017-08-29 18:59:40,-106.2163939,39.961207
2017-08-29 18:59:41,-106.2163935,39.9612073
2017-08-29 18:59:41,-106.2163931,39.9612075
2017-08-29 18:59:41,-106.2163928,39.9612078
2017-08-29 18:59:41,-106.2163925,39.961208
2017-08-29 18:59:41,-106.2163922,39.9612082
2017-08-29 18:59:42,-106.216392,39.9612084
2017-08-29 18:59:42,-106.2163919,39.9612086
2017-08-29 18:59:42,-106.2163918,39.9612087
2017-08-29 18:59:42,-106.2163919,39.9612087
2017-08-29 18:59:42,-106.216392,39.9612087
2017-08-29 18:59:43,-106.2163921,39.9612087
2017-08-29 18:59:43,-106.2163922,39.9612087
2017-08-29 18:59:43,-106.2163926,39.9612087
2017-08-29 18:59:43,-106.2163928,39.9612087
2017-08-29 18:59:43,-106.216393,39.9612088
2017-08-29 18:59:44,-106.2163931,39.9612091
2017-08-29 18:59:44,-106.2163934,39.9612094
